Resource,type,name,base_name,extension,size,date,sha1,md5,mime_type,file_type,programming_language,is_binary,is_text,is_archive,is_media,is_source,is_script,is_legal,is_manifest,is_readme,is_top_level,files_count,dirs_count,size_count,scan_errors,license__key,license__score,license__name,license__short_name,license__category,license__is_exception,license__owner,license__homepage_url,license__text_url,license__reference_url,license__spdx_license_key,license__spdx_url,start_line,end_line,matched_rule__identifier,matched_rule__license_expression,matched_rule__licenses,matched_rule__is_license_text,matched_rule__is_license_notice,matched_rule__is_license_reference,matched_rule__is_license_tag,matched_rule__matcher,matched_rule__rule_length,matched_rule__matched_length,matched_rule__match_coverage,matched_rule__rule_relevance,copyright,copyright_holder
/rspec-3.8.0.gem-extract/data.tar.gz-extract/LICENSE.md,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,Copyright (c) 2005 Steven Baker,
/rspec-3.8.0.gem-extract/data.tar.gz-extract/LICENSE.md,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,"Chad Humphries, David Chelimsky"
/rspec-3.8.0.gem-extract/data.tar.gz-extract/LICENSE.md,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,"David Chelimsky, The RSpec Development Team"
/rspec-3.8.0.gem-extract/data.tar.gz-extract/LICENSE.md,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,Steven Baker
/rspec-3.8.0.gem-extract/data.tar.gz-extract/README.md,file,README.md,README,.md,1488,2018-08-04,1e5016a17c4cc60428fac8f152486169b88b3dbb,b87e60b0a3b3b8e09dc7311f43a1c354,text/plain,ASCII text,,False,True,False,False,False,False,False,False,True,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-3.8.0.gem-extract/data.tar.gz-extract/lib/,directory,lib,lib,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,2,1,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-3.8.0.gem-extract/data.tar.gz-extract/lib/rspec.rb,file,rspec.rb,rspec,.rb,46,2018-08-04,307a3860524e26ed4767196b22dc5fb533f80d26,27b7fbebc385ff80418eb282e042f8cc,text/plain,ASCII text,Ruby,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-3.8.0.gem-extract/data.tar.gz-extract/lib/rspec/,directory,rspec,rspec,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,1,0,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-3.8.0.gem-extract/data.tar.gz-extract/lib/rspec/version.rb,file,version.rb,version,.rb,81,2018-08-04,a7e3df79017ee0f7ca69dc0287bfc9f0a135a82b,561618a4441f77a612582f86e0a6d81b,text/x-ruby,"Ruby module source, ASCII text",Ruby,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-3.8.0.gem-extract/metadata.gz-extract/,directory,metadata.gz-extract,metadata.gz-extract,,0,,,,,,,False,False,False,False,False,False,False,False,False,True,1,0,4243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-3.8.0.gem-extract/metadata.gz-extract/metadata.gz-extract,file,metadata.gz-extract,metadata,.gz-extract,4243,2018-10-24,2747aae9deff1ebf2295535fe4f1a9db81ffadd5,bc3afb938c9ac3fba785648b6f37f3f5,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
