Resource,type,name,base_name,extension,size,date,sha1,md5,mime_type,file_type,programming_language,is_binary,is_text,is_archive,is_media,is_source,is_script,is_legal,is_manifest,is_readme,is_top_level,files_count,dirs_count,size_count,scan_errors,license__key,license__score,license__name,license__short_name,license__category,license__is_exception,license__owner,license__homepage_url,license__text_url,license__reference_url,license__spdx_license_key,license__spdx_url,start_line,end_line,matched_rule__identifier,matched_rule__license_expression,matched_rule__licenses,matched_rule__is_license_text,matched_rule__is_license_notice,matched_rule__is_license_reference,matched_rule__is_license_tag,matched_rule__matcher,matched_rule__rule_length,matched_rule__matched_length,matched_rule__match_coverage,matched_rule__rule_relevance,copyright,copyright_holder,author
/webpack-4.22.0.tgz-extract/package/buildin/system.js,file,system.js,system,.js,192,2018-07-13,e92481e1988915f4d7f8b06d04c7454a152a0caf,0e1199ac3d9eecf931bc3f19abd5ab70,text/plain,ASCII text,JavaScript,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/webpack-4.22.0.tgz-extract/package/hot/,directory,hot,hot,,0,,,,,,,False,False,False,False,False,False,False,False,False,True,7,0,9612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/webpack-4.22.0.tgz-extract/package/hot/dev-server.js,file,dev-server.js,dev-server,.js,1644,2018-10-17,ea861d04b440ea409ecc358aa13a4f48a9f0e79a,98b9b154f42df7bcdaa1656a1a435ba5,text/plain,ASCII text,JavaScript,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/webpack-4.22.0.tgz-extract/package/hot/dev-server.js,,,,,,,,,,,,,,,,,,,,,,,,,,mit,58.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,2,2,mit_121.RULE,mit,[u'mit'],False,False,True,False,2-aho,10,10,100.00,58.00,,,
/webpack-4.22.0.tgz-extract/package/hot/dev-server.js,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,,Tobias Koppers
/webpack-4.22.0.tgz-extract/package/hot/emitter.js,file,emitter.js,emitter,.js,75,2018-07-13,f762e7ceef29ed241c6bc9d3e6b75c08a2c9748c,730c461f4ab75884dab979d1a33562af,text/plain,ASCII text,JavaScript,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/webpack-4.22.0.tgz-extract/package/hot/log-apply-result.js,file,log-apply-result.js,log-apply-result,.js,1302,2018-10-21,dcc93d9381f026fa80f7488feaf00eb4e28cd68e,da8fce5ae4f93a1c695b8d110b13017e,text/plain,ASCII text,JavaScript,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/webpack-4.22.0.tgz-extract/package/hot/log-apply-result.js,,,,,,,,,,,,,,,,,,,,,,,,,,mit,58.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,2,2,mit_121.RULE,mit,[u'mit'],False,False,True,False,2-aho,10,10,100.00,58.00,,,
/webpack-4.22.0.tgz-extract/package/hot/log-apply-result.js,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,,Tobias Koppers
/webpack-4.22.0.tgz-extract/package/hot/log.js,file,log.js,log,.js,1134,2018-10-17,ee60bd08e32a57e38535d292556fee1cd5a7694d,b08a1ecf9f47dd0cd920411dd1d95670,text/plain,ASCII text,JavaScript,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/webpack-4.22.0.tgz-extract/package/hot/only-dev-server.js,file,only-dev-server.js,only-dev-server,.js,2609,2018-10-17,a8b07c637ba98704c8a42a1fb63aa8856f0da2d8,0bf14e98d95533451507b33316e762f3,text/plain,ASCII text,JavaScript,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/webpack-4.22.0.tgz-extract/package/hot/only-dev-server.js,,,,,,,,,,,,,,,,,,,,,,,,,,mit,58.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,2,2,mit_121.RULE,mit,[u'mit'],False,False,True,False,2-aho,10,10,100.00,58.00,,,
/webpack-4.22.0.tgz-extract/package/hot/only-dev-server.js,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,,Tobias Koppers
/webpack-4.22.0.tgz-extract/package/hot/poll.js,file,poll.js,poll,.js,1179,2018-10-17,711b7c4d26cbd6591fbd51eb0cc34a6e71037f0b,2b107de47621f9dd0e0fd3c4377b2641,text/plain,ASCII text,JavaScript,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/webpack-4.22.0.tgz-extract/package/hot/poll.js,,,,,,,,,,,,,,,,,,,,,,,,,,mit,58.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,2,2,mit_121.RULE,mit,[u'mit'],False,False,True,False,2-aho,10,10,100.00,58.00,,,
/webpack-4.22.0.tgz-extract/package/hot/poll.js,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,,Tobias Koppers
/webpack-4.22.0.tgz-extract/package/hot/signal.js,file,signal.js,signal,.js,1669,2018-10-17,08e2afdec1a34d0f8fa96996dd8b690618fcfcf1,fb3fb272005ad080a11e6cd5285311a8,text/plain,ASCII text,JavaScript,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/webpack-4.22.0.tgz-extract/package/hot/signal.js,,,,,,,,,,,,,,,,,,,,,,,,,,mit,58.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,2,2,mit_121.RULE,mit,[u'mit'],False,False,True,False,2-aho,10,10,100.00,58.00,,,
/webpack-4.22.0.tgz-extract/package/hot/signal.js,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,,Tobias Koppers
/webpack-4.22.0.tgz-extract/package/lib/,directory,lib,lib,,0,,,,,,,False,False,False,False,False,False,False,False,False,True,293,9,1116662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/webpack-4.22.0.tgz-extract/package/lib/AmdMainTemplatePlugin.js,file,AmdMainTemplatePlugin.js,AmdMainTemplatePlugin,.js,2588,2018-10-21,1fcf1f18e7f3b55ed394360a39599bcf422b2c8f,6c5da4704d6faea398cd26b386a54eb2,text/x-c++,"C++ source, ASCII text",JavaScript,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/webpack-4.22.0.tgz-extract/package/lib/AmdMainTemplatePlugin.js,,,,,,,,,,,,,,,,,,,,,,,,,,mit,58.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,2,2,mit_121.RULE,mit,[u'mit'],False,False,True,False,2-aho,10,10,100.00,58.00,,,
/webpack-4.22.0.tgz-extract/package/lib/AmdMainTemplatePlugin.js,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,,Tobias Koppers
/webpack-4.22.0.tgz-extract/package/lib/APIPlugin.js,file,APIPlugin.js,APIPlugin,.js,2224,2018-10-21,004e4b7b843644f24456a9b4c7de292d8a2145c8,b90f6087035f4f92b7cf218f7f0df3df,text/x-c++,"C++ source, ASCII text",JavaScript,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/webpack-4.22.0.tgz-extract/package/lib/APIPlugin.js,,,,,,,,,,,,,,,,,,,,,,,,,,mit,58.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,2,2,mit_121.RULE,mit,[u'mit'],False,False,True,False,2-aho,10,10,100.00,58.00,,,
/webpack-4.22.0.tgz-extract/package/lib/APIPlugin.js,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,,Tobias Koppers
