Resource,type,name,base_name,extension,size,date,sha1,md5,mime_type,file_type,programming_language,is_binary,is_text,is_archive,is_media,is_source,is_script,is_legal,is_manifest,is_readme,is_top_level,files_count,dirs_count,size_count,scan_errors,license__key,license__score,license__name,license__short_name,license__category,license__is_exception,license__owner,license__homepage_url,license__text_url,license__reference_url,license__spdx_license_key,license__spdx_url,matched_rule__identifier,matched_rule__license_expression,matched_rule__licenses,matched_rule__is_license_text,matched_rule__is_license_notice,matched_rule__is_license_reference,matched_rule__is_license_tag,matched_rule__matcher,matched_rule__rule_length,matched_rule__matched_length,matched_rule__match_coverage,matched_rule__rule_relevance,author,start_line,end_line,copyright,copyright_holder
/rspec-expectations-3.8.2.gem-extract/data.tar.gz-extract/lib/rspec/matchers/matcher_protocol.rb,file,matcher_protocol.rb,matcher_protocol,.rb,4738,2018-10-09,623a5a752065d50f42f1abdf7ae7e6fd28a0dd29,d3a68ddccae5869c7b63eab690f11f7f,text/x-ruby,"Ruby module source, ASCII text",Ruby,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-expectations-3.8.2.gem-extract/data.tar.gz-extract/lib/rspec/matchers/built_in/,directory,built_in,built_in,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,27,0,119359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-expectations-3.8.2.gem-extract/data.tar.gz-extract/lib/rspec/matchers/built_in/all.rb,file,all.rb,all,.rb,2425,2018-10-09,99deb1a5f7d921dee3557451ced3f415e8ad1a68,efc06f7213de2a8da9a98690eceb20fb,text/x-ruby,"Ruby module source, ASCII text",Ruby,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-expectations-3.8.2.gem-extract/data.tar.gz-extract/lib/rspec/matchers/built_in/base_matcher.rb,file,base_matcher.rb,base_matcher,.rb,6003,2018-10-09,a37fb9cabdc1aff06ccf1126f32a2919c5fc3038,b885a09c008d407b46cde4b89d5d4a59,text/x-ruby,"Ruby module source, ASCII text",Ruby,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-expectations-3.8.2.gem-extract/data.tar.gz-extract/lib/rspec/matchers/built_in/be.rb,file,be.rb,be,.rb,7469,2018-10-09,2fe937181d42d5424f29ed7bc2ba235ff7e2f8b3,72b2a6a2f3afcb9a481cd59d1d80b436,text/x-ruby,"Ruby module source, ASCII text",Ruby,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-expectations-3.8.2.gem-extract/data.tar.gz-extract/lib/rspec/matchers/built_in/be_between.rb,file,be_between.rb,be_between,.rb,2040,2018-10-09,b971ccfef854cdfd7bd4203c32b0a4be081d7b27,300873df45c5b4ba758f26447f6f68d7,text/x-ruby,"Ruby module source, ASCII text",Ruby,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-expectations-3.8.2.gem-extract/data.tar.gz-extract/lib/rspec/matchers/built_in/be_instance_of.rb,file,be_instance_of.rb,be_instance_of,.rb,482,2018-10-09,4abba6975cef08cd256cf0305636f76d584f202c,657252a3ee3294cb652d96b01832150c,text/x-ruby,"Ruby module source, ASCII text",Ruby,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-expectations-3.8.2.gem-extract/data.tar.gz-extract/lib/rspec/matchers/built_in/be_kind_of.rb,file,be_kind_of.rb,be_kind_of,.rb,339,2018-10-09,01f155b1e0603d69b26f3a5b87fbf8dab0e696cd,7a75cfc511f002c7af4e59cf1a5f4f75,text/x-ruby,"Ruby module source, ASCII text",Ruby,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-expectations-3.8.2.gem-extract/data.tar.gz-extract/lib/rspec/matchers/built_in/be_within.rb,file,be_within.rb,be_within,.rb,1834,2018-10-09,87b15c54a68b0dbaed18d877e7e8bbc0c5b7ee6a,7451375637aec14c57e6a10bf59786f6,text/x-ruby,"Ruby module source, ASCII text",Ruby,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-expectations-3.8.2.gem-extract/data.tar.gz-extract/lib/rspec/matchers/built_in/change.rb,file,change.rb,change,.rb,14176,2018-10-09,c2ba47f155134117f5f9257094a3c458318c5821,187ee0044ce5b1271ed47a1585f440dc,text/x-ruby,"Ruby module source, ASCII text",Ruby,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
